year,state,state_lab,candidate,party,type,votes,winner,electoral_votes
2008,Kansas,KS,"OBAMA, BARACK H.",Democrat,share,0.41651967194013617,0,6
2008,Kansas,KS,"OBAMA, BARACK H.",Democrat,absolute,514765,0,6
2008,Kentucky,KY,"MCCAIN, JOHN",Republican,share,0.5739902114287592,1,8
2008,Kentucky,KY,"MCCAIN, JOHN",Republican,absolute,1048462,1,8
2008,Kentucky,KY,"OBAMA, BARACK H.",Democrat,share,0.4116811378392879,0,8
2008,Kentucky,KY,"OBAMA, BARACK H.",Democrat,absolute,751985,0,8
2008,Louisiana,LA,"MCCAIN, JOHN",Republican,share,0.5856272131075638,1,9
2008,Louisiana,LA,"MCCAIN, JOHN",Republican,absolute,1148275,1,9
2008,Louisiana,LA,"OBAMA, BARACK H.",Democrat,share,0.3993291380234511,0,9
2008,Louisiana,LA,"OBAMA, BARACK H.",Democrat,absolute,782989,0,9
2008,Maine,ME,"OBAMA, BARACK H.",Democrat,share,0.5770573729797597,1,4
2008,Maine,ME,"OBAMA, BARACK H.",Democrat,absolute,421923,1,4
2008,Maine,ME,"MCCAIN, JOHN",Republican,share,0.40384018337908234,0,4
2008,Maine,ME,"MCCAIN, JOHN",Republican,absolute,295273,0,4
2008,Maryland,MD,"OBAMA, BARACK H.",Democrat,share,0.6191934476264593,1,10
2008,Maryland,MD,"OBAMA, BARACK H.",Democrat,absolute,1629467,1,10
2008,Maryland,MD,"MCCAIN, JOHN",Republican,share,0.364745196451127,0,10
2008,Maryland,MD,"MCCAIN, JOHN",Republican,absolute,959862,0,10
2008,Massachusetts,MA,"OBAMA, BARACK H.",Democrat,share,0.6136319910280229,1,12
2008,Massachusetts,MA,"OBAMA, BARACK H.",Democrat,absolute,1904097,1,12
2008,Massachusetts,MA,"MCCAIN, JOHN",Republican,share,0.3573495928933176,0,12
2008,Massachusetts,MA,"MCCAIN, JOHN",Republican,absolute,1108854,0,12
2008,Michigan,MI,"OBAMA, BARACK H.",Democrat,share,0.5743324730745946,1,17
2008,Michigan,MI,"OBAMA, BARACK H.",Democrat,absolute,2872579,1,17
2008,Michigan,MI,"MCCAIN, JOHN",Republican,share,0.40959705661952706,0,17
2008,Michigan,MI,"MCCAIN, JOHN",Republican,absolute,2048639,0,17
2008,Minnesota,MN,"OBAMA, BARACK H.",Democrat,share,0.5406029269827984,1,10
2008,Minnesota,MN,"OBAMA, BARACK H.",Democrat,absolute,1573354,1,10
2008,Minnesota,MN,"MCCAIN, JOHN",Republican,share,0.43822931044139074,0,10
2008,Minnesota,MN,"MCCAIN, JOHN",Republican,absolute,1275409,0,10
2008,Mississippi,MS,"MCCAIN, JOHN",Republican,share,0.5617618898101739,1,6
2008,Mississippi,MS,"MCCAIN, JOHN",Republican,absolute,724597,1,6
2008,Mississippi,MS,"OBAMA, BARACK H.",Democrat,share,0.43001554426238403,0,6
2008,Mississippi,MS,"OBAMA, BARACK H.",Democrat,absolute,554662,0,6
2008,Missouri,MO,"MCCAIN, JOHN",Republican,share,0.49426074411878823,1,11
2008,Missouri,MO,"MCCAIN, JOHN",Republican,absolute,1445814,1,11
2008,Missouri,MO,"OBAMA, BARACK H.",Democrat,share,0.49292647865705136,0,11
2008,Missouri,MO,"OBAMA, BARACK H.",Democrat,absolute,1441911,0,11
2008,Montana,MT,"MCCAIN, JOHN",Republican,share,0.495324509445858,1,3
2008,Montana,MT,"MCCAIN, JOHN",Republican,absolute,242763,1,3
2008,Montana,MT,"OBAMA, BARACK H.",Democrat,share,0.4726846477008176,0,3
2008,Montana,MT,"OBAMA, BARACK H.",Democrat,absolute,231667,0,3
2008,Nebraska,NE,"MCCAIN, JOHN",Republican,share,0.5653185336979162,1,5
2008,Nebraska,NE,"MCCAIN, JOHN",Republican,absolute,452979,1,5
2008,Nebraska,NE,"OBAMA, BARACK H.",Democrat,share,0.415982657769247,0,5
2008,Nebraska,NE,"OBAMA, BARACK H.",Democrat,absolute,333319,0,5
2008,Nevada,NV,"OBAMA, BARACK H.",Democrat,share,0.551466759243187,1,5
2008,Nevada,NV,"OBAMA, BARACK H.",Democrat,absolute,533736,1,5
2008,Nevada,NV,"MCCAIN, JOHN",Republican,share,0.42654115108984053,0,5
2008,Nevada,NV,"MCCAIN, JOHN",Republican,absolute,412827,0,5
2008,New Hampshire,NH,"OBAMA, BARACK H.",Democrat,share,0.5412689705613458,1,4
2008,New Hampshire,NH,"OBAMA, BARACK H.",Democrat,absolute,384826,1,4
2008,New Hampshire,NH,"MCCAIN, JOHN",Republican,share,0.44521428470962204,0,4
2008,New Hampshire,NH,"MCCAIN, JOHN",Republican,absolute,316534,0,4
2008,New Jersey,NJ,"OBAMA, BARACK H.",Democrat,share,0.5727213715188599,1,15
2008,New Jersey,NJ,"OBAMA, BARACK H.",Democrat,absolute,2215422,1,15
2008,New Jersey,NJ,"MCCAIN, JOHN",Republican,share,0.4170393385927491,0,15
2008,New Jersey,NJ,"MCCAIN, JOHN",Republican,absolute,1613207,0,15
2008,New Mexico,NM,"OBAMA, BARACK H.",Democrat,share,0.5690748026279335,1,5
2008,New Mexico,NM,"OBAMA, BARACK H.",Democrat,absolute,472422,1,5
2008,New Mexico,NM,"MCCAIN, JOHN",Republican,share,0.4177903483433274,0,5
2008,New Mexico,NM,"MCCAIN, JOHN",Republican,absolute,346832,0,5
2008,New York,NY,"OBAMA, BARACK H.",Democrat,share,0.6015696154075767,1,31
2008,New York,NY,"OBAMA, BARACK H.",Democrat,absolute,4645332,1,31
2008,New York,NY,"MCCAIN, JOHN",Republican,share,0.313172371111752,0,31
2008,New York,NY,"MCCAIN, JOHN",Republican,absolute,2418323,0,31
2008,North Carolina,NC,"OBAMA, BARACK H.",Democrat,share,0.49703666399047425,1,15
2008,North Carolina,NC,"OBAMA, BARACK H.",Democrat,absolute,2142651,1,15
2008,North Carolina,NC,"MCCAIN, JOHN",Republican,share,0.49374798618648613,0,15
2008,North Carolina,NC,"MCCAIN, JOHN",Republican,absolute,2128474,0,15
2008,North Dakota,ND,"MCCAIN, JOHN",Republican,share,0.5325010027761898,1,3
2008,North Dakota,ND,"MCCAIN, JOHN",Republican,absolute,168601,1,3
2008,North Dakota,ND,"OBAMA, BARACK H.",Democrat,share,0.44620540014717913,0,3
2008,North Dakota,ND,"OBAMA, BARACK H.",Democrat,absolute,141278,0,3
2008,Ohio,OH,"OBAMA, BARACK H.",Democrat,share,0.5150427006052537,1,20
2008,Ohio,OH,"OBAMA, BARACK H.",Democrat,absolute,2940044,1,20
2008,Ohio,OH,"MCCAIN, JOHN",Republican,share,0.4691057836327485,0,20
2008,Ohio,OH,"MCCAIN, JOHN",Republican,absolute,2677820,0,20
2008,Oklahoma,OK,"MCCAIN, JOHN",Republican,share,0.656450811226935,1,7
2008,Oklahoma,OK,"MCCAIN, JOHN",Republican,absolute,960165,1,7
2008,Oklahoma,OK,"OBAMA, BARACK H.",Democrat,share,0.343549188773065,0,7
2008,Oklahoma,OK,"OBAMA, BARACK H.",Democrat,absolute,502496,0,7
2008,Oregon,OR,"OBAMA, BARACK H.",Democrat,share,0.5674880625692065,1,7
2008,Oregon,OR,"OBAMA, BARACK H.",Democrat,absolute,1037291,1,7
2008,Oregon,OR,"MCCAIN, JOHN",Republican,share,0.40400981692292204,0,7
2008,Oregon,OR,"MCCAIN, JOHN",Republican,absolute,738475,0,7
2008,Pennsylvania,PA,"OBAMA, BARACK H.",Democrat,share,0.5448552801203738,1,21
2008,Pennsylvania,PA,"OBAMA, BARACK H.",Democrat,absolute,3276363,1,21
2008,Pennsylvania,PA,"MCCAIN, JOHN",Republican,share,0.4416705247991443,0,21
2008,Pennsylvania,PA,"MCCAIN, JOHN",Republican,absolute,2655885,0,21
2008,Rhode Island,RI,"OBAMA, BARACK H.",Democrat,share,0.6286400461245617,1,4
2008,Rhode Island,RI,"OBAMA, BARACK H.",Democrat,absolute,296571,1,4
2008,Rhode Island,RI,"MCCAIN, JOHN",Republican,share,0.35057846474735355,0,4
2008,Rhode Island,RI,"MCCAIN, JOHN",Republican,absolute,165391,0,4
2008,South Carolina,SC,"MCCAIN, JOHN",Republican,share,0.5387364397863786,1,8
2008,South Carolina,SC,"MCCAIN, JOHN",Republican,absolute,1034896,1,8
2008,South Carolina,SC,"OBAMA, BARACK H.",Democrat,share,0.4489656001736624,0,8
2008,South Carolina,SC,"OBAMA, BARACK H.",Democrat,absolute,862449,0,8
2008,South Dakota,SD,"MCCAIN, JOHN",Republican,share,0.5315897637279927,1,3
2008,South Dakota,SD,"MCCAIN, JOHN",Republican,absolute,203054,1,3
2008,South Dakota,SD,"OBAMA, BARACK H.",Democrat,share,0.44747431114601743,0,3
2008,South Dakota,SD,"OBAMA, BARACK H.",Democrat,absolute,170924,0,3
2008,Tennessee,TN,"MCCAIN, JOHN",Republican,share,0.5689695428289423,1,11
2008,Tennessee,TN,"MCCAIN, JOHN",Republican,absolute,1479178,1,11
2008,Tennessee,TN,"OBAMA, BARACK H.",Democrat,share,0.4182853806271298,0,11
2008,Tennessee,TN,"OBAMA, BARACK H.",Democrat,absolute,1087437,0,11
2008,Texas,TX,"MCCAIN, JOHN",Republican,share,0.5545236045232641,1,34
2008,Texas,TX,"MCCAIN, JOHN",Republican,absolute,4479328,1,34
2008,Texas,TX,"OBAMA, BARACK H.",Democrat,share,0.4368312144588963,0,34
2008,Texas,TX,"OBAMA, BARACK H.",Democrat,absolute,3528633,0,34
2008,Utah,UT,"MCCAIN, JOHN",Republican,share,0.6258386971450172,1,5
2008,Utah,UT,"MCCAIN, JOHN",Republican,absolute,596030,1,5
2008,Utah,UT,"OBAMA, BARACK H.",Democrat,share,0.3440574566607516,0,5
2008,Utah,UT,"OBAMA, BARACK H.",Democrat,absolute,327670,0,5
2008,Vermont,VT,"OBAMA, BARACK H.",Democrat,share,0.6745568319560924,1,3
2008,Vermont,VT,"OBAMA, BARACK H.",Democrat,absolute,219262,1,3
2008,Vermont,VT,"MCCAIN, JOHN",Republican,share,0.30449228724549754,0,3
2008,Vermont,VT,"MCCAIN, JOHN",Republican,absolute,98974,0,3
2008,Virginia,VA,"OBAMA, BARACK H.",Democrat,share,0.5262946987317566,1,13
2008,Virginia,VA,"OBAMA, BARACK H.",Democrat,absolute,1959532,1,13
2008,Virginia,VA,"MCCAIN, JOHN",Republican,share,0.46330500690255316,0,13
2008,Virginia,VA,"MCCAIN, JOHN",Republican,absolute,1725005,0,13
2008,Washington,WA,"OBAMA, BARACK H.",Democrat,share,0.5765289221364835,1,11
2008,Washington,WA,"OBAMA, BARACK H.",Democrat,absolute,1750848,1,11
2008,Washington,WA,"MCCAIN, JOHN",Republican,share,0.40476304942114893,0,11
2008,Washington,WA,"MCCAIN, JOHN",Republican,absolute,1229216,0,11
2008,West Virginia,WV,"MCCAIN, JOHN",Republican,share,0.5571034310695478,1,5
2008,West Virginia,WV,"MCCAIN, JOHN",Republican,absolute,397466,1,5
2008,West Virginia,WV,"OBAMA, BARACK H.",Democrat,share,0.42589750382296754,0,5
2008,West Virginia,WV,"OBAMA, BARACK H.",Democrat,absolute,303857,0,5
2008,Wisconsin,WI,"OBAMA, BARACK H.",Democrat,share,0.5621778651794235,1,10
2008,Wisconsin,WI,"OBAMA, BARACK H.",Democrat,absolute,1677211,1,10
2008,Wisconsin,WI,"MCCAIN, JOHN",Republican,share,0.4231366248834809,0,10
2008,Wisconsin,WI,"MCCAIN, JOHN",Republican,absolute,1262393,0,10
2008,Wyoming,WY,"MCCAIN, JOHN",Republican,share,0.6471377459749553,1,3
2008,Wyoming,WY,"MCCAIN, JOHN",Republican,absolute,164958,1,3
2008,Wyoming,WY,"OBAMA, BARACK H.",Democrat,share,0.32509493770203685,0,3
2008,Wyoming,WY,"OBAMA, BARACK H.",Democrat,absolute,82868,0,3
2012,Alabama,AL,"ROMNEY, MITT",Republican,share,0.6054582232982282,1,9
2012,Alabama,AL,"ROMNEY, MITT",Republican,absolute,1255925,1,9
2012,Alabama,AL,"OBAMA, BARACK H.",Democrat,share,0.3835903309875247,0,9
2012,Alabama,AL,"OBAMA, BARACK H.",Democrat,absolute,795696,0,9
2012,Alaska,AK,"ROMNEY, MITT",Republican,share,0.5480157739729447,1,3
2012,Alaska,AK,"ROMNEY, MITT",Republican,absolute,164676,1,3
2012,Alaska,AK,"OBAMA, BARACK H.",Democrat,share,0.40812659112464433,0,3
2012,Alaska,AK,"OBAMA, BARACK H.",Democrat,absolute,122640,0,3
2012,Arizona,AZ,"ROMNEY, MITT",Republican,share,0.536545331659747,1,11
2012,Arizona,AZ,"ROMNEY, MITT",Republican,absolute,1233654,1,11
2012,Arizona,AZ,"OBAMA, BARACK H.",Democrat,share,0.44589766941799386,0,11
2012,Arizona,AZ,"OBAMA, BARACK H.",Democrat,absolute,1025232,0,11
2012,Arkansas,AR,"ROMNEY, MITT",Republican,share,0.6056693608410911,1,6
2012,Arkansas,AR,"ROMNEY, MITT",Republican,absolute,647744,1,6
2012,Arkansas,AR,"OBAMA, BARACK H.",Democrat,share,0.36878990301720105,0,6
2012,Arkansas,AR,"OBAMA, BARACK H.",Democrat,absolute,394409,0,6
2012,California,CA,"OBAMA, BARACK H.",Democrat,share,0.6023895914168964,1,55
2012,California,CA,"OBAMA, BARACK H.",Democrat,absolute,7854285,1,55
2012,California,CA,"ROMNEY, MITT",Republican,share,0.371203785207048,0,55
2012,California,CA,"ROMNEY, MITT",Republican,absolute,4839958,0,55
2012,Colorado,CO,"OBAMA, BARACK H.",Democrat,share,0.5149222655161517,1,9
2012,Colorado,CO,"OBAMA, BARACK H.",Democrat,absolute,1323101,1,9
2012,Colorado,CO,"ROMNEY, MITT",Republican,share,0.4612709163904798,0,9
2012,Colorado,CO,"ROMNEY, MITT",Republican,absolute,1185243,0,9
2012,Connecticut,CT,"OBAMA, BARACK H.",Democrat,share,0.5808501325885442,1,7
2012,Connecticut,CT,"OBAMA, BARACK H.",Democrat,absolute,905083,1,7
2012,Connecticut,CT,"ROMNEY, MITT",Republican,share,0.4074511424691504,0,7
2012,Connecticut,CT,"ROMNEY, MITT",Republican,absolute,634892,0,7
2012,Delaware,DE,"OBAMA, BARACK H.",Democrat,share,0.5861074198458528,1,3
2012,Delaware,DE,"OBAMA, BARACK H.",Democrat,absolute,242584,1,3
2012,Delaware,DE,"ROMNEY, MITT",Republican,share,0.39982604073546113,0,3
2012,Delaware,DE,"ROMNEY, MITT",Republican,absolute,165484,0,3
2012,District Of Columbia,DC,"OBAMA, BARACK H.",Democrat,share,0.9091311392818725,1,3
2012,District Of Columbia,DC,"OBAMA, BARACK H.",Democrat,absolute,267070,1,3
2012,District Of Columbia,DC,"ROMNEY, MITT",Republican,share,0.07278291417600523,0,3
2012,District Of Columbia,DC,"ROMNEY, MITT",Republican,absolute,21381,0,3
2012,Florida,FL,"OBAMA, BARACK H.",Democrat,share,0.5000786506869869,1,29
2012,Florida,FL,"OBAMA, BARACK H.",Democrat,absolute,4237756,1,29
2012,Florida,FL,"ROMNEY, MITT",Republican,share,0.49130977761975525,0,29
2012,Florida,FL,"ROMNEY, MITT",Republican,absolute,4163447,0,29
2012,Georgia,GA,"ROMNEY, MITT",Republican,share,0.5332924217752452,1,16
2012,Georgia,GA,"ROMNEY, MITT",Republican,absolute,2078688,1,16
2012,Georgia,GA,"OBAMA, BARACK H.",Democrat,share,0.45507959666882086,0,16
2012,Georgia,GA,"OBAMA, BARACK H.",Democrat,absolute,1773827,0,16
2012,Hawaii,HI,"OBAMA, BARACK H.",Democrat,share,0.7014793244563191,1,4
2012,Hawaii,HI,"OBAMA, BARACK H.",Democrat,absolute,306658,1,4
2012,Hawaii,HI,"ROMNEY, MITT",Republican,share,0.2768214768539593,0,4
2012,Hawaii,HI,"ROMNEY, MITT",Republican,absolute,121015,0,4
2012,Idaho,ID,"ROMNEY, MITT",Republican,share,0.6452978349589283,1,4
2012,Idaho,ID,"ROMNEY, MITT",Republican,absolute,420911,1,4
2012,Idaho,ID,"OBAMA, BARACK H.",Democrat,share,0.3262233355920978,0,4
2012,Idaho,ID,"OBAMA, BARACK H.",Democrat,absolute,212787,0,4
2012,Illinois,IL,"OBAMA, BARACK H.",Democrat,share,0.5760213536247709,1,20
2012,Illinois,IL,"OBAMA, BARACK H.",Democrat,absolute,3019512,1,20
2012,Illinois,IL,"ROMNEY, MITT",Republican,share,0.407327412708169,0,20
2012,Illinois,IL,"ROMNEY, MITT",Republican,absolute,2135216,0,20
2012,Indiana,IN,"ROMNEY, MITT",Republican,share,0.5412553238022445,1,11
2012,Indiana,IN,"ROMNEY, MITT",Republican,absolute,1420543,1,11
2012,Indiana,IN,"OBAMA, BARACK H.",Democrat,share,0.43927302904058396,0,11
2012,Indiana,IN,"OBAMA, BARACK H.",Democrat,absolute,1152887,0,11
2012,Iowa,IA,"OBAMA, BARACK H.",Democrat,share,0.5198801653414908,1,6
2012,Iowa,IA,"OBAMA, BARACK H.",Democrat,absolute,822544,1,6
2012,Iowa,IA,"ROMNEY, MITT",Republican,share,0.46177868510536096,0,6
2012,Iowa,IA,"ROMNEY, MITT",Republican,absolute,730617,0,6
2012,Kansas,KS,"ROMNEY, MITT",Republican,share,0.5971132036921613,1,6
2012,Kansas,KS,"ROMNEY, MITT",Republican,absolute,692634,1,6
2012,Kansas,KS,"OBAMA, BARACK H.",Democrat,share,0.3799457055391902,0,6
2012,Kansas,KS,"OBAMA, BARACK H.",Democrat,absolute,440726,0,6
2012,Kentucky,KY,"ROMNEY, MITT",Republican,share,0.6049314159932162,1,8
2012,Kentucky,KY,"ROMNEY, MITT",Republican,absolute,1087190,1,8
2012,Kentucky,KY,"OBAMA, BARACK H.",Democrat,share,0.37801327834445797,0,8
2012,Kentucky,KY,"OBAMA, BARACK H.",Democrat,absolute,679370,0,8
2012,Louisiana,LA,"ROMNEY, MITT",Republican,share,0.5778457572847425,1,8
2012,Louisiana,LA,"ROMNEY, MITT",Republican,absolute,1152262,1,8
2012,Louisiana,LA,"OBAMA, BARACK H.",Democrat,share,0.4057746362330215,0,8
2012,Louisiana,LA,"OBAMA, BARACK H.",Democrat,absolute,809141,0,8
2012,Maine,ME,"OBAMA, BARACK H.",Democrat,share,0.5537103419348252,1,4
2012,Maine,ME,"OBAMA, BARACK H.",Democrat,absolute,401306,1,4
2012,Maine,ME,"ROMNEY, MITT",Republican,share,0.40327392039825705,0,4
2012,Maine,ME,"ROMNEY, MITT",Republican,absolute,292276,0,4
2012,Maryland,MD,"OBAMA, BARACK H.",Democrat,share,0.6197419077931849,1,10
2012,Maryland,MD,"OBAMA, BARACK H.",Democrat,absolute,1677844,1,10
2012,Maryland,MD,"ROMNEY, MITT",Republican,share,0.3589773233894539,0,10
2012,Maryland,MD,"ROMNEY, MITT",Republican,absolute,971869,0,10
2012,Massachusetts,MA,"OBAMA, BARACK H.",Democrat,share,0.6033830832021647,1,11
2012,Massachusetts,MA,"OBAMA, BARACK H.",Democrat,absolute,1921290,1,11
2012,Massachusetts,MA,"ROMNEY, MITT",Republican,share,0.37319122315334863,0,11
2012,Massachusetts,MA,"ROMNEY, MITT",Republican,absolute,1188314,0,11
2012,Michigan,MI,"OBAMA, BARACK H.",Democrat,share,0.5420820421051875,1,16
2012,Michigan,MI,"OBAMA, BARACK H.",Democrat,absolute,2564569,1,16
2012,Michigan,MI,"ROMNEY, MITT",Republican,share,0.4471091602742022,0,16
2012,Michigan,MI,"ROMNEY, MITT",Republican,absolute,2115256,0,16
2012,Minnesota,MN,"OBAMA, BARACK H.",Democrat,share,0.5265230315324626,1,10
2012,Minnesota,MN,"OBAMA, BARACK H.",Democrat,absolute,1546167,1,10
2012,Minnesota,MN,"ROMNEY, MITT",Republican,share,0.4495820110666865,0,10
2012,Minnesota,MN,"ROMNEY, MITT",Republican,absolute,1320225,0,10
2012,Mississippi,MS,"ROMNEY, MITT",Republican,share,0.5528584674358112,1,6
2012,Mississippi,MS,"ROMNEY, MITT",Republican,absolute,710746,1,6
2012,Mississippi,MS,"OBAMA, BARACK H.",Democrat,share,0.4378935954398935,0,6
2012,Mississippi,MS,"OBAMA, BARACK H.",Democrat,absolute,562949,0,6
2012,Missouri,MO,"ROMNEY, MITT",Republican,share,0.5376374113587709,1,10
2012,Missouri,MO,"ROMNEY, MITT",Republican,absolute,1482440,1,10
2012,Missouri,MO,"OBAMA, BARACK H.",Democrat,share,0.4438348354545333,0,10
2012,Missouri,MO,"OBAMA, BARACK H.",Democrat,absolute,1223796,0,10
2012,Montana,MT,"ROMNEY, MITT",Republican,share,0.553515353849205,1,3
2012,Montana,MT,"ROMNEY, MITT",Republican,absolute,267928,1,3
2012,Montana,MT,"OBAMA, BARACK H.",Democrat,share,0.41698137374805805,0,3
2012,Montana,MT,"OBAMA, BARACK H.",Democrat,absolute,201839,0,3
2012,Nebraska,NE,"ROMNEY, MITT",Republican,share,0.5980319217904804,1,5
2012,Nebraska,NE,"ROMNEY, MITT",Republican,absolute,475064,1,5
2012,Nebraska,NE,"OBAMA, BARACK H.",Democrat,share,0.38027314417928976,0,5
2012,Nebraska,NE,"OBAMA, BARACK H.",Democrat,absolute,302081,0,5
2012,Nevada,NV,"OBAMA, BARACK H.",Democrat,share,0.5235624947040056,1,6
2012,Nevada,NV,"OBAMA, BARACK H.",Democrat,absolute,531373,1,6
2012,Nevada,NV,"ROMNEY, MITT",Republican,share,0.4567531564126363,0,6
2012,Nevada,NV,"ROMNEY, MITT",Republican,absolute,463567,0,6
2012,New Hampshire,NH,"OBAMA, BARACK H.",Democrat,share,0.5197968415071198,1,4
2012,New Hampshire,NH,"OBAMA, BARACK H.",Democrat,absolute,369561,1,4
2012,New Hampshire,NH,"ROMNEY, MITT",Republican,share,0.4640379649268888,0,4
2012,New Hampshire,NH,"ROMNEY, MITT",Republican,absolute,329918,0,4
2012,New Jersey,NJ,"OBAMA, BARACK H.",Democrat,share,0.5834235491063761,1,14
2012,New Jersey,NJ,"OBAMA, BARACK H.",Democrat,absolute,2122786,1,14
2012,New Jersey,NJ,"ROMNEY, MITT",Republican,share,0.4062356482714438,0,14
2012,New Jersey,NJ,"ROMNEY, MITT",Republican,absolute,1478088,0,14
2012,New Mexico,NM,"OBAMA, BARACK H.",Democrat,share,0.5299276052046678,1,5
2012,New Mexico,NM,"OBAMA, BARACK H.",Democrat,absolute,415335,1,5
2012,New Mexico,NM,"ROMNEY, MITT",Republican,share,0.4284332663909013,0,5
2012,New Mexico,NM,"ROMNEY, MITT",Republican,absolute,335788,0,5
2012,New York,NY,"OBAMA, BARACK H.",Democrat,share,0.6076098417487449,1,29
2012,New York,NY,"OBAMA, BARACK H.",Democrat,absolute,4324228,1,29
2012,New York,NY,"ROMNEY, MITT",Republican,share,0.312415973282314,0,29
2012,New York,NY,"ROMNEY, MITT",Republican,absolute,2223397,0,29
2012,North Carolina,NC,"ROMNEY, MITT",Republican,share,0.5039306410214295,1,15
2012,North Carolina,NC,"ROMNEY, MITT",Republican,absolute,2270395,1,15
2012,North Carolina,NC,"OBAMA, BARACK H.",Democrat,share,0.48350968577067555,0,15
2012,North Carolina,NC,"OBAMA, BARACK H.",Democrat,absolute,2178391,0,15
2012,North Dakota,ND,"ROMNEY, MITT",Republican,share,0.5831568255855722,1,3
2012,North Dakota,ND,"ROMNEY, MITT",Republican,absolute,188320,1,3
2012,North Dakota,ND,"OBAMA, BARACK H.",Democrat,share,0.38697310888979725,0,3
2012,North Dakota,ND,"OBAMA, BARACK H.",Democrat,absolute,124966,0,3
2012,Ohio,OH,"OBAMA, BARACK H.",Democrat,share,0.5066674765831987,1,18
2012,Ohio,OH,"OBAMA, BARACK H.",Democrat,absolute,2827621,1,18
2012,Ohio,OH,"ROMNEY, MITT",Republican,share,0.47688440878422567,0,18
2012,Ohio,OH,"ROMNEY, MITT",Republican,absolute,2661407,0,18
2012,Oklahoma,OK,"ROMNEY, MITT",Republican,share,0.6677231974301656,1,7
2012,Oklahoma,OK,"ROMNEY, MITT",Republican,absolute,891325,1,7
2012,Oklahoma,OK,"OBAMA, BARACK H.",Democrat,share,0.3322768025698344,0,7
2012,Oklahoma,OK,"OBAMA, BARACK H.",Democrat,absolute,443547,0,7
2012,Oregon,OR,"OBAMA, BARACK H.",Democrat,share,0.54239326652769,1,7
2012,Oregon,OR,"OBAMA, BARACK H.",Democrat,absolute,970488,1,7
2012,Oregon,OR,"ROMNEY, MITT",Republican,share,0.42149871176513326,0,7
2012,Oregon,OR,"ROMNEY, MITT",Republican,absolute,754175,0,7
2012,Pennsylvania,PA,"OBAMA, BARACK H.",Democrat,share,0.520768577021407,1,20
2012,Pennsylvania,PA,"OBAMA, BARACK H.",Democrat,absolute,2990274,1,20
2012,Pennsylvania,PA,"ROMNEY, MITT",Republican,share,0.46680866033674445,0,20
2012,Pennsylvania,PA,"ROMNEY, MITT",Republican,absolute,2680434,0,20
2012,Rhode Island,RI,"OBAMA, BARACK H.",Democrat,share,0.627009588632639,1,4
2012,Rhode Island,RI,"OBAMA, BARACK H.",Democrat,absolute,279677,1,4
2012,Rhode Island,RI,"ROMNEY, MITT",Republican,share,0.35243661570813967,0,4
2012,Rhode Island,RI,"ROMNEY, MITT",Republican,absolute,157204,0,4
2012,South Carolina,SC,"ROMNEY, MITT",Republican,share,0.5456113125586141,1,9
2012,South Carolina,SC,"ROMNEY, MITT",Republican,absolute,1071645,1,9
2012,South Carolina,SC,"OBAMA, BARACK H.",Democrat,share,0.4408803340736147,0,9
2012,South Carolina,SC,"OBAMA, BARACK H.",Democrat,absolute,865941,0,9
2012,South Dakota,SD,"ROMNEY, MITT",Republican,share,0.5788931187554114,1,3
2012,South Dakota,SD,"ROMNEY, MITT",Republican,absolute,210610,1,3
2012,South Dakota,SD,"OBAMA, BARACK H.",Democrat,share,0.3986614075835246,0,3
2012,South Dakota,SD,"OBAMA, BARACK H.",Democrat,absolute,145039,0,3
2012,Tennessee,TN,"ROMNEY, MITT",Republican,share,0.5947871471993759,1,11
2012,Tennessee,TN,"ROMNEY, MITT",Republican,absolute,1462330,1,11
2012,Tennessee,TN,"OBAMA, BARACK H.",Democrat,share,0.39075814993795194,0,11
2012,Tennessee,TN,"OBAMA, BARACK H.",Democrat,absolute,960709,0,11
2012,Texas,TX,"ROMNEY, MITT",Republican,share,0.5716697746805639,1,38
2012,Texas,TX,"ROMNEY, MITT",Republican,absolute,4569843,1,38
2012,Texas,TX,"OBAMA, BARACK H.",Democrat,share,0.41383358283760857,0,38
2012,Texas,TX,"OBAMA, BARACK H.",Democrat,absolute,3308124,0,38
2012,Utah,UT,"ROMNEY, MITT",Republican,share,0.727905331026891,1,6
2012,Utah,UT,"ROMNEY, MITT",Republican,absolute,740600,1,6
2012,Utah,UT,"OBAMA, BARACK H.",Democrat,share,0.2474966582796037,0,6
2012,Utah,UT,"OBAMA, BARACK H.",Democrat,absolute,251813,0,6
2012,Vermont,VT,"OBAMA, BARACK H.",Democrat,share,0.665705503023823,1,3
2012,Vermont,VT,"OBAMA, BARACK H.",Democrat,absolute,199239,1,3
2012,Vermont,VT,"ROMNEY, MITT",Republican,share,0.3097263523672692,0,3
2012,Vermont,VT,"ROMNEY, MITT",Republican,absolute,92698,0,3
2012,Virginia,VA,"OBAMA, BARACK H.",Democrat,share,0.5115645679621864,1,13
2012,Virginia,VA,"OBAMA, BARACK H.",Democrat,absolute,1971820,1,13
2012,Virginia,VA,"ROMNEY, MITT",Republican,share,0.4728310289638912,0,13
2012,Virginia,VA,"ROMNEY, MITT",Republican,absolute,1822522,0,13
2012,Washington,WA,"OBAMA, BARACK H.",Democrat,share,0.5616339829967276,1,12
2012,Washington,WA,"OBAMA, BARACK H.",Democrat,absolute,1755396,1,12
2012,Washington,WA,"ROMNEY, MITT",Republican,share,0.4129462143210913,0,12
